Walking
12864,-12524,-7588,1304,-3875,-3548
14988,-10364,-10208,2481,-1577,-7628
10484,-6228,-6436,-5440,769,-2278
11916,-9504,-12420,-2433,7668,2952
10652,-7804,-8180,-7784,9087,4783
10412,-8700,-7184,-344,5341,4276
11096,-9284,-9044,1491,-1059,2573
13540,-10596,-12792,3520,-1058,1098
12472,-9760,-7208,3116,-3414,-3512
11228,-9496,-7904,-1599,4759,-3058
9832,-9220,-3128,-371,2209,-1528
9984,-9564,-4680,-976,-2756,1019
11504,-8664,-4028,-1580,-5685,2012
13548,-12340,-7632,-2468,-4846,3767
15904,-10672,-9300,1438,400,2988
11376,-10416,-7316,-4476,4537,-761
11472,-11264,-7640,661,5887,2970
10484,-9560,-8272,2947,5083,-5300
10444,-8356,-7236,1511,4065,553
9908,-8908,-7628,3133,-1211,-710
10724,-10032,-7092,1317,-6824,-1037
13764,-12564,-10412,4063,-8015,473
9880,-8604,-4036,-1707,-3695,-556
11008,-12816,-6312,4034,-1495,-5413
10548,-9652,-4512,-386,-5853,-897
10444,-11796,-4568,2467,-7246,-738
13040,-11596,-7656,89,-8109,-1985
15088,-11688,-10932,-456,-4256,-2695
11904,-8784,-6576,-2344,718,-168
13228,-11328,-10300,2160,3129,-4193
11760,-9196,-8992,2873,5614,-6096
10696,-9512,-8624,-102,7923,-2626
9148,-8120,-5876,4065,1627,-1552
11724,-7912,-7624,5322,-3294,-355
15356,-12456,-13512,5926,-8089,196
11820,-10644,-6388,6424,-8061,298
9832,-8972,-6484,4843,-4235,-1398
11440,-9248,-4468,8564,-7162,-4369
11208,-10380,-6556,3224,-9140,-3092
12192,-8884,-4800,888,-8442,-2765
13812,-11316,-6416,-2971,-4918,1080
15120,-13724,-11384,2811,-4074,-7210
12400,-10376,-8212,-1748,-825,-1066
13024,-11588,-10832,-233,3762,-3074
10132,-10136,-8972,4962,6643,-6973
10704,-7700,-7036,4823,4403,-6599
9872,-8392,-7004,4853,-1081,-2664
11900,-7876,-6768,4110,-5353,48
14964,-16044,-14096,7365,-16341,-8071
14844,-6436,-6484,13960,-11182,-6961
11500,-7100,-5844,9666,-3238,-1471
12464,-7692,-7560,3676,-4111,-3449
11332,-7656,-5720,-393,-2267,1818
12340,-11144,-5188,-2091,-4000,4141
10880,-10108,-5604,2586,-7712,-4503
13372,-10024,-6456,196,-6584,-430
15584,-10292,-7304,6904,-3360,-727
12324,-10228,-9236,-3496,1485,-3843
12328,-10044,-8644,6098,5271,-5613
10888,-8348,-8392,2101,8092,-6293
11200,-8024,-7112,3962,3114,-2885
10864,-7948,-6624,3371,278,-1501
11796,-8056,-7628,3099,-4415,-937
13572,-8960,-6820,625,-5923,4813
14644,-13376,-9956,6999,-8822,3278
12116,-8004,-5332,2690,-5394,-955
