8592,13676,15008,1379,-3898,1548
12088,6000,18024,2338,-6335,6658
7828,396,10680,-1231,-6702,-2612
7728,6856,13132,2209,-1327,-2286
9700,11628,10328,15526,-12257,7943
8996,14256,10620,7712,4886,-5778
11868,12396,7672,4117,4676,-7253
7936,12620,8792,3787,852,-7091
8312,11892,7088,1698,3319,-9537
2660,16228,13360,-5704,-5701,-4996
4152,14712,14324,-2326,-3785,-3192
2156,12148,8648,371,3269,426
4448,9952,8348,2069,3733,1556
5276,10868,6640,1505,3672,-91
5172,13584,9348,2824,959,3249
3448,10408,10412,-66,544,3639
2312,11364,14532,-1117,-3935,2050
8288,11388,7696,2577,2479,3345
6996,10324,10860,885,435,2423
7256,9036,13216,-660,4132,2109
5760,10128,11292,-629,-1831,884
6184,12924,11444,528,-11971,15493
13132,6240,8428,2788,-3207,5284
13728,7708,9016,397,-718,-2043
10908,9544,8628,514,4226,-7974
10880,11672,7616,-2175,45,369
9500,12292,7556,771,2929,5545
12052,9940,6780,4799,3539,5164
10168,10468,7484,5083,2728,2075
12896,8984,8364,-2568,237,4167
13192,9144,9956,-5878,-2246,4444
12376,6028,9816,-3516,-5547,774
13104,3944,7392,65,-543,812
9164,4180,8724,-2596,3401,2097
13940,5656,9132,406,-4083,205
15404,5396,9312,3093,-139,991
11904,5900,8860,-3052,2459,4672
8680,1192,6324,-23541,9097,9378
13500,4812,13388,-1928,-7531,8703
13092,1244,9740,4542,-8863,10551
17920,-5308,9892,-5364,-9375,21790
13780,-14216,-1684,-4600,6137,21027
13056,4816,6324,-2378,6837,24147
-5008,-18264,25348,-31128,-1092,-18867
9400,-16652,11492,-9752,7072,8231
3724,-14232,8048,814,7008,-721
972,-11740,8100,-957,790,1157
1704,-11568,9720,-2353,-850,3076
1608,-12632,9332,-882,-1627,-1223
3076,-16536,9496,3706,-6738,-7687
4576,-12276,12168,64,38,-519
4832,-14972,9816,-1298,2034,-427
3088,-13400,11484,-529,1020,2926
4856,-11636,10152,-6987,2988,-1573
4464,-14792,7684,6076,5473,1690
1956,-8488,11048,5451,-260,2574
3424,-10536,10096,20694,-11085,-136
7740,-7820,9248,8427,-21092,-5932
8508,-12176,26652,-3595,747,4646
12080,-8004,7360,-10800,3347,-1152
8480,-5188,10992,-3982,6665,-6159
5564,-8332,15052,6749,6952,-14161
5224,-4448,18236,-817,-10056,5113
9612,-4536,12192,226,-182,-623
7740,-4168,14600,-131,-356,2065
7636,-4852,14080,-2335,-3143,3978
7576,-5508,13852,777,467,-254
7752,-6616,13692,-222,709,-807
7636,-6120,14052,403,865,-1845
7844,-5780,14196,749,155,-1531
7480,-5708,14264,-349,388,-256
7640,-5164,13932,-859,-386,938
7840,-5800,14184,-747,-848,1115
7656,-5916,13512,-349,-138,749
7580,-6044,14136,-113,334,-892
7500,-6036,13800,845,1470,-1737
7416,-5264,14464,507,1125,-608
7232,-5420,14608,25,352,9
6976,-5304,14496,111,382,359
6976,-5268,14884,-310,-55,229
6884,-5752,14876,128,144,-523
6812,-5300,14532,-218,-3,-741
7128,-5272,14760,120,7,-691
6772,-4888,14732,-371,-225,234
7140,-5304,14904,-583,-726,609
7032,-5364,15024,-578,-914,236
7164,-5596,14236,-561,-713,-46
7416,-5768,14728,-273,-236,-358
7392,-5340,14512,-630,-328,-176
7416,-5876,13720,-373,154,-274
7752,-4980,14360,-927,-336,117
7448,-6256,14524,859,494,-565
7212,-5084,14336,-41,168,-120
7180,-6076,14416,-20,442,-948
7192,-5304,14208,-49,469,-154
7100,-5428,14928,-168,-263,42
6888,-5432,14076,-8,-364,-227
7724,-5088,14976,-779,-925,-149
7432,-5632,14320,-227,-249,-283
6976,-5952,13892,1575,1045,-136
7196,-3476,15432,-616,-1915,619
8016,-7440,13728,-1255,-681,-1078
7716,-4808,14536,2746,4399,386
7720,-4564,15192,-776,1163,-540
7032,-5708,14088,353,1450,-23
7748,-4432,14368,-429,-125,259
7572,-5916,14532,-163,-20,-43
